id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13836938,Bristol Harbourside Apartment,54371683,Hannah,,Hotwells & Harbourside,51.45023,-2.61873,Entire home/apt,75,2,19,2018-07-22,0.55,1,0
13843140,Cosy Stylish Bedroom near Glos Rd & Airbus,76991552,Laverne,,Horfield,51.49586,-2.58269,Private room,23,1,260,2019-05-04,7.53,1,59
13844007,Redland: Double room in large Victorian house,42471628,Lindsay,,Redland,51.47232,-2.60732,Private room,55,1,52,2019-05-15,2.56,1,43
13844243,Large family house in Bishopston/Gloucester Road,43691831,Duncan&Jess,,Bishopston & Ashley Down,51.4799,-2.58695,Entire home/apt,120,4,5,2017-02-13,0.15,1,0
13887682,Light and spacious double room,35363667,Lynda,,Bishopston & Ashley Down,51.48435,-2.59011,Private room,40,2,10,2019-04-20,0.29,1,0
13897983,"Light, comfortable home in a vibrant area",11039056,Amy,,Easton,51.46648,-2.56409,Entire home/apt,71,2,7,2017-07-09,0.21,1,0
13909207,Clean and comfy townhouse,75054180,Rachel,,Windmill Hill,51.44477,-2.57995,Private room,29,2,41,2019-05-13,1.72,2,89
13909216,Comfortable south Bristol townhouse,75054180,Rachel,,Windmill Hill,51.44475,-2.57951,Private room,36,2,49,2019-05-18,1.45,2,49
13918650,Spacious apartment with large balcony and views,82613671,Vanessa,,Clifton,51.45313,-2.61901,Entire home/apt,200,3,0,,,1,0
13919704,Double room with large private lounge and bathroom,5100050,Andy,,Ashley,51.46394,-2.58321,Private room,40,2,11,2018-05-09,0.33,2,10
13930579,Clifton Apartment,65619563,Charlotte,,Clifton,51.45548,-2.61619,Entire home/apt,170,21,1,2017-08-03,0.05,2,179
13937773,Double room book for the Balloon Fiesta!,82870630,Joe,,Southville,51.44291,-2.60949,Private room,50,2,0,,,1,0
13951595,"Tent space in Garden, shared with big dog",83045529,Kath,,Eastville,51.47292,-2.55533,Shared room,100,1,1,2016-07-12,0.03,1,0
13970388,Lovely family home in Bishopston - Entire House,1146171,Seth,,Redland,51.48058,-2.59562,Entire home/apt,150,7,0,,,1,235
13971173,"Stunning house, extensive gardens. Oasis of calm",19225558,Yvonne,,Easton,51.4693,-2.55882,Entire home/apt,120,2,1,2016-08-04,0.03,1,0
13976516,Massive flat... in beautiful Clifton Village,17385514,Pru,,Clifton,51.45552,-2.62381,Entire home/apt,100,2,49,2019-04-21,1.43,1,4
13982286,Double Room in Victorian Terrace,9707775,Shula,,Southville,51.44282,-2.60701,Private room,40,1,49,2019-05-05,1.43,1,318
13984089,"Sunny room in central Bristol, near Cabot Circus",73973604,Isabel And George,,Lawrence Hill,51.45874,-2.58032,Private room,28,2,17,2019-05-16,1.39,1,11
13993378,Kingsize  Double Ground Floor Room Street Parking,62911460,Jane,,Stoke Bishop,51.48646,-2.64474,Private room,36,1,26,2019-03-28,0.77,2,169
13993634,"Cool  Historic, Central Bristol - As seen on TV!",80431142,Sean,,Central,51.45462,-2.59367,Entire home/apt,76,2,146,2019-04-13,4.41,1,139
13995253,Victorian 3 bedroom house in heart of Southville,60160336,Robert And Sophie,,Southville,51.44352,-2.61298,Entire home/apt,95,2,8,2017-08-28,0.24,1,0
14005308,"Entire Apartment!
Cozy City Centre - Wapping Wharf",32808632,Chloé,,Southville,51.44456,-2.60026,Entire home/apt,69,1,9,2019-05-13,1.21,2,92
14055133,Spacious Period 3 bed home,71346884,Janie,,Bishopston & Ashley Down,51.487,-2.58797,Entire home/apt,118,5,8,2018-08-18,0.24,1,0
14074356,Airy double with private bathroom in Southville,48874026,Sara,,Southville,51.44343,-2.60566,Private room,42,1,1,2016-08-04,0.03,1,0
14074457,"Self-contained Southville flat, perfect location!",40985747,Sally,,Southville,51.44372,-2.60101,Entire home/apt,77,2,94,2019-05-11,4.37,1,65
14086064,Edwardian house with large garden,71317173,Nick,,Hillfields,51.4694,-2.52224,Entire home/apt,99,2,70,2019-05-05,2.06,1,23
14087354,"Spacious, light, en suite attic room",48676187,Zelda,,Ashley,51.47101,-2.57418,Private room,35,1,0,,,2,0
14114474,Large double room in South Bristol,43470248,Michelle,,Bishopsworth,51.43029,-2.61371,Private room,40,1,32,2019-03-31,0.93,1,268
14179408,Self contained double with ensuite,53822334,Ali,,Henbury & Brentry,51.51228,-2.59729,Private room,24,3,55,2019-03-28,1.63,1,295
14180047,Luxury double en-suite with views superb location,34761646,Gavin,,Cotham,51.46609,-2.60435,Private room,45,2,7,2016-09-30,0.21,1,16
14210636,Sunny family home with parking in central Bristol,86252486,Alison,,Clifton,51.45181,-2.61749,Entire home/apt,150,2,7,2018-08-20,0.21,1,9
14223473,"Modern, high spec. one bedroom central apartment",3346821,Anna,,Central,51.45346,-2.58728,Entire home/apt,41,2,6,2016-10-16,0.18,1,0
14226753,"Unique Private Annex
(20mins from Central)",65949006,Anne-Louise/ Simon,,Avonmouth & Lawrence Weston,51.48265,-2.6819,Entire home/apt,45,1,68,2019-05-15,2.54,1,83
14233480,Entire Apartment In Clifton In Bristol,65463336,Michael,,Clifton Down,51.46028,-2.61417,Entire home/apt,92,1,0,,,1,0
14262661,"Newly renovated house, great location",33149399,Angie,,Bedminster,51.43563,-2.61068,Entire home/apt,120,4,16,2017-08-12,0.48,1,121
14277792,Stylish room-great central location-FREE PARKING!,9487977,Abi,,Cotham,51.46586,-2.59701,Private room,35,2,41,2019-05-06,1.23,2,73
14286719,"Double room, south facing.",41029357,Elza,,Bedminster,51.44082,-2.60424,Private room,39,1,68,2019-05-12,2.02,2,169
14316535,"Pretty, ground floor flat. Current price drop  (-:",87541306,Rebecca,,Westbury-on-Trym & Henleaze,51.49618,-2.6211,Entire home/apt,85,1,123,2019-05-12,3.63,1,190
14333614,Double room in the centre of Bristol,87745519,Indira,,Hotwells & Harbourside,51.4551,-2.60739,Private room,55,1,32,2018-08-31,0.96,1,0
14338836,Spacious double room in lovely home with breakfast,7537771,Pommy,,Eastville,51.47414,-2.54893,Private room,30,1,7,2019-04-30,0.59,2,125
14345878,En-suite in spacious & central Victorian house,87887214,Melanie,,Ashley,51.46969,-2.58626,Private room,35,1,91,2019-04-23,3.75,1,54
14350530,Central 4 Bed House in the Best Square in Bristol,826302,Tom,,Cotham,51.46552,-2.59179,Entire home/apt,190,2,155,2019-05-03,4.77,1,297
14385904,"Calm, spacious ensuite near Southmead Hosp. 1 or 2",21004234,Sue,,Horfield,51.49436,-2.59659,Private room,36,1,117,2019-04-10,3.48,2,314
14387544,Sumptuous Edwardian Setting,88368320,Jenny,,Avonmouth & Lawrence Weston,51.48522,-2.67874,Private room,39,1,20,2018-09-27,0.60,5,364
14390717,"Quiet + peaceful garden view single, near hospital",21004234,Sue,,Horfield,51.49337,-2.5988,Private room,30,1,81,2019-04-16,2.42,2,317
14426607,Boutique style room in fantastic area of Bristol,77654645,Danielle,,Westbury-on-Trym & Henleaze,51.49258,-2.61967,Private room,50,1,18,2018-11-18,0.54,2,364
14442814,"Double bedroom, private bathroom & free parking",88922941,Laura,,Bedminster,51.43504,-2.61032,Private room,33,1,62,2019-05-16,1.85,1,50
14460162,Brand new 2 Bed apartment on Harbourside,87252220,Rachel,,Hotwells & Harbourside,51.44834,-2.59993,Entire home/apt,160,2,13,2018-07-22,0.40,1,0
14469994,Double with sunset views in St Werburghs,6048202,Pauline,,Ashley,51.47172,-2.57437,Private room,25,1,56,2019-04-05,1.90,3,29
14483722,Central Bristol Studio Apartment,45366780,Jake,,Ashley,51.46691,-2.58034,Entire home/apt,46,2,51,2018-12-31,1.59,5,343
14509060,"Double room Clifton , fantastic location",2109858,Evelina,,Clifton Down,51.4586,-2.61097,Private room,28,2,9,2016-11-18,0.28,4,291
14519297,Spectacular Views in Bright Victorian Home,38385150,Jenn,,Clifton,51.45524,-2.61142,Entire home/apt,89,3,79,2019-04-20,2.37,1,39
14552249,"Gorgeous large flat, quiet and central",12425817,Maria,,Redland,51.46966,-2.59992,Entire home/apt,90,3,23,2018-04-16,0.70,1,231
14554039,Lovely room in friendly house,21795890,Rachel,,Bishopston & Ashley Down,51.48677,-2.58695,Private room,30,2,7,2017-01-13,0.21,3,0
14584917,Beautiful Georgian House in the heart of Bristol,42126176,Jacqueline,,Central,51.44802,-2.59266,Private room,19,90,0,,,1,85
14599886,"Spacious Boutique Apartment Clifton, King Size Bed",90574532,Will And Rhian,,Clifton Down,51.47158,-2.61489,Entire home/apt,79,2,100,2019-05-12,3.05,1,141
14611969,Stunning traditional flat in the heart of Bristol,40145180,Marco,,Cotham,51.46411,-2.59852,Entire home/apt,105,1,283,2019-05-04,8.52,1,111
14627596,Quiet double room close to Gloucester Rd BS7,7380185,Fenella,,Ashley,51.47457,-2.58838,Private room,25,2,126,2019-05-17,3.79,1,72
14644935,"Light 1-bed house w terrace, good bus/train links",3904558,Rosie,,Redland,51.47286,-2.594,Entire home/apt,59,14,2,2017-10-07,0.06,1,0
14646026,Private room in Redlands,8256363,L Catrin,,Redland,51.47171,-2.60542,Private room,25,3,31,2019-04-22,1.22,2,102
14661261,Awesome 2 Bedroom House v. close to Gloucester Rd,39618690,Elly,,Bishopston & Ashley Down,51.48084,-2.58228,Entire home/apt,85,2,10,2019-04-21,0.30,1,14
14665251,Restful Single bed in North Bristol.,91115129,Linda,,Horfield,51.49637,-2.57677,Private room,26,1,77,2019-05-02,2.37,1,172
14674939,Lovely Victorian family home,21795890,Rachel,,Bishopston & Ashley Down,51.48602,-2.58971,Entire home/apt,190,2,49,2019-04-14,1.52,3,314
14710856,Town House near Bristol Harbourside.,43800815,Angela,,Southville,51.4425,-2.6003,Entire home/apt,58,2,229,2018-10-07,7.51,3,0
14724540,Edwardian Charm-Great for large groups & families,88368320,Jenny,,Avonmouth & Lawrence Weston,51.48697,-2.67718,Entire home/apt,279,1,53,2019-04-07,1.73,5,353
14726789,Attic Room with Skyviews.,31999039,Anita,,Easton,51.46786,-2.565,Private room,33,2,42,2017-09-03,1.28,5,301
14746244,Large Modern House in a Central Bristol Location,50314124,Hayley,,Redland,51.47371,-2.59234,Entire home/apt,250,1,9,2018-11-25,0.28,5,294
14782044,Kingsize bed in the centre of Bristol,92272562,Jade,,Central,51.45067,-2.58868,Private room,50,1,53,2019-03-24,1.63,1,365
14785171,Ensuite Double Temple Meads City Centre & Parking,28876100,Cara,,Windmill Hill,51.44115,-2.57614,Private room,30,1,383,2019-05-15,11.66,1,5
14787957,5* rated en suite double (off road parking incl.),39685235,Rachel,,Central,51.4612,-2.59318,Private room,45,2,35,2019-05-17,1.46,1,116
14792997,Ensuite dble rm + office  15 min walk to centre,48400766,Frances,,Southville,51.44477,-2.60832,Private room,32,1,204,2019-05-14,6.21,1,46
14798581,Comfortable double room in vibrant Easton,4244332,Tom,,Easton,51.46789,-2.56508,Private room,37,1,24,2019-02-03,0.80,2,122
14845727,"Large room near University, BBC & BRI with Parking",43341589,Stella,,Clifton Down,51.46391,-2.60694,Private room,45,1,102,2019-04-28,3.13,2,16
14854388,Comfy double rooms in a lovely area  /back room,92998981,Amel,,Stoke Bishop,51.48416,-2.6439,Private room,35,1,65,2019-04-09,1.97,3,319
14855580,Large DBL bed with private bathroom at harbourside,93012908,Neil,,Hotwells & Harbourside,51.44923,-2.60291,Private room,40,1,6,2017-06-02,0.19,1,0
14863607,The Green Room,88368320,Jenny,,Avonmouth & Lawrence Weston,51.48546,-2.67869,Private room,39,1,13,2018-11-29,0.39,5,364
14867473,The Red Room,88368320,Jenny,,Avonmouth & Lawrence Weston,51.48529,-2.67741,Private room,39,1,5,2018-11-19,0.17,5,364
14872063,Victorian House overlooking Park,49251055,Stuart,,St George West,51.46122,-2.55116,Entire home/apt,130,2,5,2018-12-26,0.26,1,168
14876760,Comfy double rooms in a lovely area /front room,92998981,Amel,,Stoke Bishop,51.48441,-2.64295,Private room,30,1,39,2019-05-12,1.21,3,351
14879248,"Good size, sunny, double bedroom for 1 or 2 guests",80501011,Kim,,Bishopston & Ashley Down,51.48379,-2.58028,Private room,30,1,4,2018-10-14,0.13,1,352
14913567,"Double Bedroom in Cheswick Village, Bristol, BS16",93684655,Mike & Rach,,Lockleaze,51.49437,-2.55724,Private room,27,1,123,2019-05-17,3.75,1,14
14943195,Comfortable spacious house 10 mins to city centre,50598300,Natasha,,Southville,51.44333,-2.59653,Entire home/apt,67,3,39,2019-04-21,2.14,1,344
14970779,"Spacious, comfy double room near Bristol & Bath",94296999,Scott,,Brislington East,51.43558,-2.55236,Private room,31,1,54,2019-04-08,1.72,2,48
14994706,Warm & Welcoming Single/Twin or Super-King,37734868,Micaela,,Southmead,51.49413,-2.61002,Private room,25,2,124,2019-05-01,3.82,1,42
14998783,LARGE DOUBLE ROOM WITH 2 SINGLE BEDS RED ROOM.,94590149,Steve,,Brislington East,51.43764,-2.53565,Private room,22,1,26,2019-02-10,0.81,3,354
14998788,LARGE DOUBLE ROOM WITH 2 SINGLE BEDS RED ROOM.,94590149,Steve,,Brislington East,51.43969,-2.53553,Private room,21,1,27,2019-03-03,0.83,3,354
15033365,Cosy room in sunny Victorian house built in 1883,32730700,Peter,,Cotham,51.47061,-2.60651,Private room,61,2,28,2019-03-29,0.86,1,180
15047586,Spectacular Victorian Maisonette,42886064,Clare,,Clifton Down,51.46922,-2.61847,Private room,80,1,1,2017-08-04,0.05,1,0
15173808,"Convenient Studio, Bristol City Centre -Airbristol",65192629,Airbristol,,Central,51.45422,-2.5955,Entire home/apt,55,1,122,2019-04-21,3.84,69,51
15176944,Beautiful luxury apartment Redland,96325265,Host,,Cotham,51.46734,-2.60715,Entire home/apt,65,2,121,2019-04-20,3.81,1,8
15192314,Double room in a friendly house near city centre,96457399,Conrad,,Easton,51.46973,-2.5618,Private room,40,1,14,2018-12-02,0.44,2,0
15217369,Spacious apartment walking dist. to city centre,28460611,Richard,,Southville,51.4441,-2.59084,Entire home/apt,70,2,0,,,1,0
15223307,Your Comfortable Home in Central Bristol,596653,Martin,,Clifton Down,51.46284,-2.60743,Entire home/apt,48,2,67,2019-05-16,2.61,1,25
15223965,The Big Bristol House,96755593,Joanna,,Hotwells & Harbourside,51.45309,-2.60831,Entire home/apt,300,2,47,2019-05-05,1.49,1,316
15227718,Double bedroom just off Whiteladies Road + parking,95664486,Jo,,Clifton Down,51.46031,-2.61317,Private room,29,1,213,2019-05-09,6.66,1,302
15243334,Brilliant and Bright 3 Bedroom Home - Bristol,15576008,Neil,,Hotwells & Harbourside,51.45008,-2.61825,Entire home/apt,220,2,5,2019-03-07,0.40,1,0
15315970,The Curious Cabinet : Extraordinary and magical..,2552998,Sadie,,Frome Vale,51.48361,-2.52232,Private room,120,2,0,,,1,0
15327120,Secluded Industrial Warehouse Living at Paintworks,11141720,Mike,,Windmill Hill,51.44255,-2.56912,Entire home/apt,115,1,16,2019-04-25,0.55,7,4
15369409,Sophie & Dan's home,45263904,Sophie,,St George West,51.45792,-2.54946,Entire home/apt,60,14,2,2016-10-20,0.06,3,15
15372024,Bijou room in Totterdown close to Temple Meads,7852250,Tim,,Windmill Hill,51.44403,-2.57935,Private room,35,2,64,2019-05-12,2.03,2,284
15389056,Modern Studio in Desirable Clifton Area-Airbristol,65192629,Airbristol,,Clifton,51.46254,-2.62083,Entire home/apt,60,1,128,2019-05-13,4.05,69,313
15397477,The loft Room 6,57242974,John,,Eastville,51.47469,-2.55932,Private room,23,5,46,2019-04-07,1.45,5,243
15397829,The double Room 3,57242974,John,,Eastville,51.47409,-2.56106,Private room,28,5,41,2019-02-08,1.33,5,138
15414687,Bristol/ Clifton flat with comfy bed near Lido spa,98759531,The Harris Family,,Central,51.46229,-2.60706,Entire home/apt,69,2,183,2019-05-12,5.83,2,87
15416663,Charming place with tonnes of light,2467822,Peter,,Cotham,51.46577,-2.60137,Entire home/apt,50,6,2,2017-08-26,0.07,1,0
15419995,A Warm and Welcoming room for female guests only.,98815467,Geoff.,,St George Central,51.46221,-2.53771,Private room,21,1,59,2019-04-22,1.87,1,212
15429183,Victorian Double Room Close to Centre with Garden,2042556,Chui Chui,,Bedminster,51.43647,-2.60892,Private room,42,1,4,2018-04-02,0.13,1,176
15451351,Beautiful 1930s family home,21087366,Tamra,,Eastville,51.47809,-2.54372,Entire home/apt,110,2,21,2019-04-28,0.67,1,61
15457289,bristol central studio apartment,45366780,Jake,,Ashley,51.46818,-2.57923,Entire home/apt,48,2,33,2019-04-28,1.05,5,304
15476981,En-suite superking loft in outstanding location,20637723,Jane,,Redland,51.47197,-2.5939,Private room,50,100,33,2017-07-29,1.05,1,365
15504597,"Central, quiet, top floor rooms and bathroom",64867048,Biss,,Ashley,51.46981,-2.58633,Private room,55,2,50,2019-04-07,1.82,3,19
15518252,Double room near zetland and gloucester road,35545246,Daniel,,Redland,51.47269,-2.59679,Private room,33,3,0,,,2,0
15519361,"Period property, Nr Whiteladies Rd",96525475,Laura,,Redland,51.47025,-2.60316,Private room,48,1,122,2019-01-03,3.89,1,106
15528949,Large room with single bed in Victorian house,99865250,Marcela,,Ashley,51.47121,-2.58424,Private room,30,2,79,2018-07-03,2.55,1,21
15534134,DOUBLE ROOM WITH 2 SINGLE BEDS,94590149,Steve,,Brislington East,51.43901,-2.53344,Private room,18,1,8,2018-11-18,0.26,3,123
15550502,"Cosy large double basement room, Redland",100085500,David,,Westbury-on-Trym & Henleaze,51.47564,-2.61576,Private room,48,1,25,2018-11-18,0.83,3,144
15599435,Quiet & comfy room in sunny top floor flat,2361585,Chris,,Cotham,51.4654,-2.59422,Private room,37,1,0,,,1,0
15627342,Large comfortable Stokes Croft top floor apartment,13069747,Thom,,Ashley,51.46359,-2.58944,Private room,50,1,127,2019-04-28,4.18,1,107
15630244,MyCityHaven - Lovely Studio with balcony & parking,51686051,Michael,,Avonmouth & Lawrence Weston,51.48881,-2.6732,Entire home/apt,69,2,6,2019-03-09,0.24,7,31
15638305,Fully furnished studio near Bristol City Centre,45366780,Jake,,Ashley,51.46658,-2.57961,Entire home/apt,49,2,19,2019-04-02,0.64,5,363
15640695,Toad Lodge The Orange Room,100890506,Lydia,,Cotham,51.46461,-2.599,Private room,42,1,22,2019-05-12,7.50,3,236
15643360,Two Double Bed Garden Flat Clifton Village,39548366,Kat,,Clifton,51.45817,-2.61723,Entire home/apt,120,1,9,2018-07-23,0.30,1,0
15659149,"Cosy, self-contained, garden room, private access",47836893,Helen,,Knowle,51.43789,-2.57405,Entire home/apt,58,2,154,2019-05-08,4.96,1,164
15672057,Charming Studio Flat in Berkeley Square 4 PAX Max,22618465,Dreaming Bristol,,Central,51.45658,-2.60519,Entire home/apt,58,1,142,2019-04-19,4.64,12,154
15678383,"Lovely double bedroom, fabulous location!",101267671,Justin,,Redland,51.47245,-2.60027,Private room,34,1,16,2019-03-10,1.10,1,181
15710174,BEAUTIFUL SPACIOUS CLIFTON APARTMENT WITH PARKING,101463283,Susan,,Clifton,51.45956,-2.6245,Entire home/apt,95,3,21,2019-04-28,1.38,2,18
15712549,City Centre Haven,101375841,Sarah,,Ashley,51.46112,-2.58942,Entire home/apt,76,2,22,2018-10-23,0.72,1,185
15724848,Self contained large 1 bedroom flat in family home,5677342,Jo & Steve,,Cotham,51.46631,-2.60576,Entire home/apt,72,1,19,2017-10-08,0.63,1,0
15741326,"En suite loft bedroom, in Victorian House",20727144,Laura,,Bishopston & Ashley Down,51.47999,-2.58228,Private room,47,2,50,2019-04-16,1.63,2,145
15750112,semi detached with terrace garden,42277729,Neil,,Brislington West,51.43238,-2.54813,Private room,30,1,19,2019-04-14,0.62,1,47
15755383,FAB 1BED FLAT OFF GLOUCESTER RD,26530910,Sylwia,,Ashley,51.47305,-2.59085,Entire home/apt,69,1,3,2016-12-04,0.10,2,1
15783576,Homely flat in Clifton,59012542,Alwin,,Clifton Down,51.46413,-2.61254,Private room,33,2,3,2016-12-04,0.10,1,0
15784038,"Modern harbourside apartment, amazing views",48677215,Chris,,Hotwells & Harbourside,51.44945,-2.6064,Entire home/apt,100,90,121,2018-08-18,3.92,2,272
15797205,Stunning Family Home ⭐️Sleeps 6⭐️& Overlooks Park,17684695,Sophie,,Ashley,51.46878,-2.57417,Entire home/apt,160,2,28,2019-04-27,0.95,1,11
15797448,Bright Family Eco Home Near Centre,23208622,Poppy,,Ashley,51.4647,-2.58916,Entire home/apt,145,3,14,2018-08-19,0.46,1,8
15799784,"En-Suite Double, BBC, UoB, BRI, City Centre",92483434,Jamie,,Clifton Down,51.45829,-2.61133,Private room,46,1,93,2019-05-17,3.03,1,65
15811998,Recently renovated Victorian House,25987143,Sorrel,,Bishopston & Ashley Down,51.4834,-2.59024,Entire home/apt,120,2,29,2019-04-21,0.95,1,102
15856894,self contained studio room near City centre,45366780,Jake,,Ashley,51.46677,-2.58096,Entire home/apt,41,2,15,2019-04-14,0.49,5,362
